2025-05-16 23:59:00,https://www.bbc.com/news,0.06270778830861293
2025-05-16 23:59:00,https://www.cnn.com,0.08972803098217631
2025-05-16 23:59:00,https://www.nytimes.com,0.15033331136644815
2025-05-16 23:59:00,https://www.reuters.com,
2025-05-16 23:59:00,OVERALL,0.09563555790673332
2025-05-17 00:09:14,https://www.bbc.com/news,0.062004136606119566
2025-05-17 00:09:14,https://www.cnn.com,0.08972803098217631
2025-05-17 00:09:14,https://www.nytimes.com,0.15033331136644815
2025-05-17 00:09:14,https://www.foxnews.com,0.09379494775996927
2025-05-17 00:09:14,https://www.nbcnews.com,0.13168380282298742
2025-05-17 00:09:14,https://www.washingtonpost.com,
2025-05-17 00:09:14,https://www.cbsnews.com,0.07609314639995603
2025-05-17 00:09:14,https://www.economist.com,0.11587822918144154
2025-05-17 00:09:14,OVERALL,0.09771979408923093
2025-05-17 00:31:05,https://www.bbc.com/news,0.06251327307703933
2025-05-17 00:31:05,https://www.cnn.com,0.08972803098217631
2025-05-17 00:31:05,https://www.nytimes.com,0.15033331136644815
2025-05-17 00:31:05,https://www.foxnews.com,0.09311142050402083
2025-05-17 00:31:05,https://www.nbcnews.com,0.13168380282298742
2025-05-17 00:31:05,https://www.washingtonpost.com,
2025-05-17 00:31:05,https://www.cbsnews.com,0.07609314639995603
2025-05-17 00:31:05,https://www.economist.com,0.11458555900332246
2025-05-17 00:31:05,OVERALL,0.09741161783480039
2025-05-17 00:56:40,https://www.bbc.com/news,0.06078772737743353
2025-05-17 00:56:40,https://www.cnn.com,0.08992810106687589
2025-05-17 00:56:40,https://www.nytimes.com,0.15033331136644815
2025-05-17 00:56:40,https://www.foxnews.com,0.09400456688309858
2025-05-17 00:56:40,https://www.nbcnews.com,0.13168380282298742
2025-05-17 00:56:40,https://www.washingtonpost.com,
2025-05-17 00:56:40,https://www.cbsnews.com,0.07609314639995603
2025-05-17 00:56:40,https://www.economist.com,0.11458555900332246
2025-05-17 00:56:40,OVERALL,0.09774081034081862
